timestamp,symbol,volume,price,value_usd
2025-04-29 21:12:28.893775,ATOM,4.544579228619211,4.3945,19.971153420167123
2025-04-29 21:15:28.378597,DOGE,0.0,0.17477,0.0
2025-04-29 21:15:28.378597,ADA,1.855065434597236e-08,0.692961,1.2854879986239354e-08
2025-04-29 21:15:28.378597,DOT,6.026890580927762,4.1364,24.929630198949596
2025-04-29 21:15:28.378597,AVAX,1.145663152525257,21.76,24.929630198949592
2025-04-29 21:15:28.378597,LINK,1.701681242249119,14.65,24.929630198949592
2025-04-29 21:15:28.378597,SHIB,1846639.273996266,1.35e-05,24.929630198949592
2025-04-29 21:15:28.378597,ATOM,1.212333788913611e-08,4.3643,5.2909883549556724e-08
2025-04-29 21:15:51.839501,DOGE,0.0,0.17477,0.0
2025-04-29 21:15:51.839501,ADA,1.855065434597236e-08,0.692961,1.2854879986239354e-08
2025-04-29 21:15:51.839501,DOT,8.057976882522846,4.1148,33.156963276205005
2025-04-29 21:15:51.839501,AVAX,1.5237575035020683,21.76,33.156963276205005
2025-04-29 21:15:51.839501,LINK,7.99686961094892e-09,14.58098,1.1660219585985399e-07
2025-04-29 21:15:51.839501,SHIB,2456071.3537929635,1.35e-05,33.156963276205005
2025-04-29 21:15:51.839501,ATOM,1.212333788913611e-08,4.3631,5.289533554408976e-08
2025-04-29 21:22:00.669693,DOGE,0.0,0.17477,0.0
2025-04-29 21:22:00.669693,ADA,1.855065434597236e-08,0.692961,1.2854879986239354e-08
2025-04-29 21:22:00.669693,DOT,8.057976882522846,4.1148,33.156963276205005
2025-04-29 21:22:00.669693,AVAX,1.5237575035020683,21.76,33.156963276205005
2025-04-29 21:22:00.669693,LINK,7.99686961094892e-09,14.57745,1.1657396691012734e-07
2025-04-29 21:22:00.669693,SHIB,2456071.3537929635,1.35e-05,33.156963276205005
2025-04-29 21:22:00.669693,ATOM,1.212333788913611e-08,4.3631,5.289533554408976e-08
2025-04-29 21:22:24.105581,DOGE,0.0,0.17523,0.0
2025-04-29 21:22:24.105581,ADA,1.855065434597236e-08,0.69558,1.2903464149971455e-08
2025-04-29 21:22:24.105581,DOT,8.057976882522846,4.1148,33.156963276205005
2025-04-29 21:22:24.105581,AVAX,1.5237575035020683,21.71,33.0807754010299
2025-04-29 21:22:24.105581,LINK,7.99686961094892e-09,14.5698,1.1651279085760359e-07
2025-04-29 21:22:24.105581,SHIB,2456071.3537929635,1.35e-05,33.156963276205005
2025-04-29 21:22:24.105581,ATOM,1.212333788913611e-08,4.3631,5.289533554408976e-08
